university_id,new_course_id,new_course_name,new_course_name_key,new_course_name_stem,new_course_credits,new_course_requirement_type_id,new_course_degree_ids,new_course_family_count,new_course_scope,new_course_valid_rows,old_course_id,old_course_name,old_course_name_key,old_course_degree_ids,old_course_train_support,old_course_train_pass_rate,old_course_train_avg_mark,predecessor_rank,predecessor_count_for_new_course,relationship_type,weight_hint,match_method,lineage_scope_used,effective_from_part_id,approval_status,notes
111,1339.111,إنكليزي الأعمال,انكليزي اعمال,انكليزي اعمال,3.0,6,34.111|35.111|53.111|56.111,2,specific,3,74.111,إنكليزي الأعمال,انكليزي اعمال,7.111|8.111|9.111|10.111|11.111|12.111|22.111,178,0.9719101123595506,83.23033707865169,1,1,name_only_review_candidate,,name_only_rank1_lineage,34.111->8.111:rank1_train_lineage|35.111->7.111:rank1_train_lineage|53.111->8.111:rank1_train_lineage|56.111->7.111:rank1_train_lineage,20233,pending,No narrow key matched in rank-1 TRAIN-era lineage; normalized-name-only candidate requires review.
111,1340.111,أخلاقيات الاعمال,اخلاقيات اعمال,اخلاقيات اعمال,3.0,5,34.111|53.111,1,specific,9,,,,,,,,,0,none,,none,34.111->8.111:rank1_train_lineage|53.111->8.111:rank1_train_lineage,20221,pending,No eligible in-scope predecessor candidate was found.
111,1343.111,أسواق العمل,اسواق عمل,اسواق عمل,3.0,5,34.111|53.111,1,specific,10,,,,,,,,,0,none,,none,34.111->8.111:rank1_train_lineage|53.111->8.111:rank1_train_lineage,20232,pending,No eligible in-scope predecessor candidate was found.
111,1346.111,بحوث العمليات,بحوث عمليات,بحوث عمليات,3.0,3,33.111|34.111|35.111|36.111|37.111|38.111|39.111|40.111|51.111|52.111|53.111|54.111|55.111|56.111,7,shared,190,518.111,بحوث العمليات,بحوث عمليات,3.111|4.111|5.111|6.111|21.111,621,0.8647342995169082,70.16908212560386,1,4,consolidated_into,0.6166832174776564,name_key_global,ALL_TRAIN_PRESENT_COURSES,20223,pending,Eligible TRAIN-supported predecessor; proposal remains pending.
111,1346.111,بحوث العمليات,بحوث عمليات,بحوث عمليات,3.0,3,33.111|34.111|35.111|36.111|37.111|38.111|39.111|40.111|51.111|52.111|53.111|54.111|55.111|56.111,7,shared,190,122.111,بحوث العمليات,بحوث عمليات,7.111|8.111|9.111|10.111|11.111|12.111|22.111,257,0.867704280155642,69.06225680933852,2,4,consolidated_into,0.25521350546176763,name_key_global,ALL_TRAIN_PRESENT_COURSES,20223,pending,Eligible TRAIN-supported predecessor; proposal remains pending.
111,1346.111,بحوث العمليات,بحوث عمليات,بحوث عمليات,3.0,3,33.111|34.111|35.111|36.111|37.111|38.111|39.111|40.111|51.111|52.111|53.111|54.111|55.111|56.111,7,shared,190,205.111,بحوث العمليات,بحوث عمليات,19.111,80,0.7625,65.7375,3,4,consolidated_into,0.07944389275074479,name_key_global,ALL_TRAIN_PRESENT_COURSES,20223,pending,Eligible TRAIN-supported predecessor; proposal remains pending.
111,1346.111,بحوث العمليات,بحوث عمليات,بحوث عمليات,3.0,3,33.111|34.111|35.111|36.111|37.111|38.111|39.111|40.111|51.111|52.111|53.111|54.111|55.111|56.111,7,shared,190,406.111,بحوث عمليات,بحوث عمليات,18.111,49,0.6326530612244898,49.48979591836735,4,4,consolidated_into,0.04865938430983118,name_key_global,ALL_TRAIN_PRESENT_COURSES,20223,pending,Eligible TRAIN-supported predecessor; proposal remains pending.
111,1357.111,تقييم المشروعات ودراسات الجدوى الاقتصادية,تقييم مشروعات ودراسات جدوي اقتصاديه,تقييم مشروعات ودراسات جدوي اقتصاديه,3.0,3,33.111|34.111|35.111|36.111|37.111|38.111|39.111|40.111|51.111|52.111|53.111|54.111|55.111|56.111,7,shared,115,,,,,,,,,0,none,,none,ALL_TRAIN_PRESENT_COURSES,20231,pending,No eligible in-scope predecessor candidate was found.
111,1363.111,حل المشكلات واتخاذ القرار,حل مشكلات واتخاذ قرار,حل مشكلات واتخاذ قرار,3.0,5,33.111|34.111|53.111|54.111,2,specific,5,,,,,,,,,0,none,,none,33.111->8.111:rank1_train_lineage|34.111->8.111:rank1_train_lineage|53.111->8.111:rank1_train_lineage|54.111->8.111:rank1_train_lineage,20231,pending,No eligible in-scope predecessor candidate was found.
111,1364.111,ريادة الاعمال وإدارة المشروعات الصغيرة,رياده اعمال واداره مشروعات صغيره,رياده اعمال واداره مشروعات صغيره,3.0,5,33.111|34.111|38.111|51.111|53.111|54.111,3,specific,1,,,,,,,,,0,none,,none,33.111->8.111:rank1_train_lineage|34.111->8.111:rank1_train_lineage|38.111->NONE:no_train_lineage|51.111->NONE:no_train_lineage|53.111->8.111:rank1_train_lineage|54.111->8.111:rank1_train_lineage,20231,pending,No eligible in-scope predecessor candidate was found.
111,1365.111,رياضيات الأعمال,رياضيات اعمال,رياضيات اعمال,3.0,3,33.111|34.111|35.111|36.111|37.111|38.111|39.111|40.111|51.111|52.111|53.111|54.111|55.111|56.111,7,shared,638,118.111,رياضيات الأعمال,رياضيات اعمال,7.111|8.111|9.111|10.111|11.111|12.111|22.111,1408,0.6995738636363636,57.68892045454545,1,1,successor,1.0,name_key_global,ALL_TRAIN_PRESENT_COURSES,20221,pending,Eligible TRAIN-supported predecessor; proposal remains pending.
111,1366.111,رياضيات مالية,رياضيات ماليه,رياضيات ماليه,3.0,5,37.111|52.111,1,specific,3,51.111,رياضيات مالية,رياضيات ماليه,10.111,59,0.8983050847457628,70.16949152542372,1,1,successor,1.0,narrow_key_rank1_lineage,37.111->10.111:rank1_train_lineage|52.111->10.111:rank1_train_lineage,20232,pending,Eligible TRAIN-supported predecessor; proposal remains pending.
111,1367.111,سلوك المستهلك,سلوك مستهلك,سلوك مستهلك,3.0,5,35.111|56.111,1,specific,3,,,,,,,,,0,none,,none,35.111->7.111:rank1_train_lineage|56.111->7.111:rank1_train_lineage,20233,pending,No eligible in-scope predecessor candidate was found.
111,1368.111,قانون الأعمال,قانون اعمال,قانون اعمال,3.0,3,33.111|34.111|35.111|36.111|37.111|38.111|39.111|40.111|51.111|52.111|53.111|54.111|55.111|56.111,7,shared,531,,,,,,,,,0,none,,none,ALL_TRAIN_PRESENT_COURSES,20221,pending,No eligible in-scope predecessor candidate was found.
111,1369.111,قانون العمل و اتفاقيات العمل الدولية,قانون عمل و اتفاقيات عمل دوليه,قانون عمل و اتفاقيات عمل دوليه,3.0,5,34.111|53.111,1,specific,5,,,,,,,,,0,none,,none,34.111->8.111:rank1_train_lineage|53.111->8.111:rank1_train_lineage,20223,pending,No eligible in-scope predecessor candidate was found.
111,1371.111,مبادئ الاقتصاد,مبادي اقتصاد,مبادي اقتصاد,3.0,4,33.111|34.111|35.111|36.111|37.111|38.111|39.111|40.111|51.111|52.111|53.111|54.111|55.111|56.111,7,shared,168,,,,,,,,,0,none,,none,ALL_TRAIN_PRESENT_COURSES,20221,pending,No eligible in-scope predecessor candidate was found.
111,1372.111,مبادئ الإدارة,مبادي اداره,مبادي اداره,3.0,3,33.111|34.111|35.111|36.111|37.111|38.111|39.111|40.111|51.111|52.111|53.111|54.111|55.111|56.111,7,shared,579,70.111,مبادئ الإدارة,مبادي اداره,7.111|8.111|9.111|10.111|11.111|12.111|22.111,1404,0.7613960113960114,58.32549857549858,1,2,consolidated_into,0.864,name_key_global,ALL_TRAIN_PRESENT_COURSES,20221,pending,Eligible TRAIN-supported predecessor; proposal remains pending.
111,1372.111,مبادئ الإدارة,مبادي اداره,مبادي اداره,3.0,3,33.111|34.111|35.111|36.111|37.111|38.111|39.111|40.111|51.111|52.111|53.111|54.111|55.111|56.111,7,shared,579,155.111,مبادئ الادارة,مبادي اداره,19.111,221,0.6787330316742082,57.42081447963801,2,2,consolidated_into,0.136,name_key_global,ALL_TRAIN_PRESENT_COURSES,20221,pending,Eligible TRAIN-supported predecessor; proposal remains pending.
111,1373.111,مبادئ الإدارة المالية,مبادي اداره ماليه,مبادي اداره ماليه,3.0,3,33.111|34.111|35.111|36.111|37.111|38.111|39.111|40.111|51.111|52.111|53.111|54.111|55.111|56.111,7,shared,254,44.111,مبادئ الإدارة المالية,مبادي اداره ماليه,7.111|8.111|9.111|10.111|11.111|12.111|22.111,1025,0.7160975609756097,59.86439024390244,1,1,successor,1.0,name_key_global,ALL_TRAIN_PRESENT_COURSES,20222,pending,Eligible TRAIN-supported predecessor; proposal remains pending.
111,1374.111,مبادئ التسويق,مبادي تسويق,مبادي تسويق,3.0,3,33.111|34.111|35.111|36.111|37.111|38.111|39.111|40.111|51.111|52.111|53.111|54.111|55.111|56.111,7,shared,394,,,,,,,,,0,none,,none,ALL_TRAIN_PRESENT_COURSES,20221,pending,No eligible in-scope predecessor candidate was found.
111,1375.111,مبادئ المحاسبة1,مبادي محاسبه#1,مبادي محاسبه,3.0,3,33.111|34.111|35.111|36.111|37.111|38.111|39.111|40.111|51.111|52.111|53.111|54.111|55.111|56.111,7,shared,656,1.111,مبادئ المحاسبة 1,مبادي محاسبه#1,7.111|8.111|9.111|10.111|11.111|12.111|22.111,1474,0.7598371777476255,63.93419267299864,1,2,consolidated_into,0.8691037735849056,name_key_global,ALL_TRAIN_PRESENT_COURSES,20221,pending,Eligible TRAIN-supported predecessor; proposal remains pending.
111,1375.111,مبادئ المحاسبة1,مبادي محاسبه#1,مبادي محاسبه,3.0,3,33.111|34.111|35.111|36.111|37.111|38.111|39.111|40.111|51.111|52.111|53.111|54.111|55.111|56.111,7,shared,656,154.111,مبادئ المحاسبة 1,مبادي محاسبه#1,19.111,222,0.6576576576576577,56.707207207207205,2,2,consolidated_into,0.13089622641509435,name_key_global,ALL_TRAIN_PRESENT_COURSES,20221,pending,Eligible TRAIN-supported predecessor; proposal remains pending.
111,1376.111,مبادئ المحاسبة2,مبادي محاسبه#2,مبادي محاسبه,3.0,3,33.111|34.111|35.111|36.111|37.111|38.111|39.111|40.111|51.111|52.111|53.111|54.111|55.111|56.111,7,shared,292,2.111,مبادئ المحاسبة 2,مبادي محاسبه#2,7.111|8.111|9.111|10.111|11.111|12.111|22.111,984,0.8099593495934959,68.38414634146342,1,2,consolidated_into,0.8275862068965517,name_key_global,ALL_TRAIN_PRESENT_COURSES,20222,pending,Eligible TRAIN-supported predecessor; proposal remains pending.
111,1376.111,مبادئ المحاسبة2,مبادي محاسبه#2,مبادي محاسبه,3.0,3,33.111|34.111|35.111|36.111|37.111|38.111|39.111|40.111|51.111|52.111|53.111|54.111|55.111|56.111,7,shared,292,161.111,مبادئ محاسبة 2,مبادي محاسبه#2,19.111,205,0.5804878048780487,50.94146341463415,2,2,consolidated_into,0.1724137931034483,name_key_global,ALL_TRAIN_PRESENT_COURSES,20222,pending,Eligible TRAIN-supported predecessor; proposal remains pending.
111,1378.111,محاسبة المؤسسات المالية والمصرفية,محاسبه موسسات ماليه والمصرفيه,محاسبه موسسات ماليه والمصرفيه,3.0,5,36.111|37.111|52.111|55.111,2,specific,11,8.111,محاسبة المؤسسات المالية والمصرفية,محاسبه موسسات ماليه والمصرفيه,10.111|11.111,152,0.8552631578947368,68.77631578947368,1,1,successor,1.0,narrow_key_rank1_lineage,36.111->11.111:rank1_train_lineage|37.111->10.111:rank1_train_lineage|52.111->10.111:rank1_train_lineage|55.111->11.111:rank1_train_lineage,20222,pending,Eligible TRAIN-supported predecessor; proposal remains pending.
111,1379.111,محاسبة إدارية,محاسبه اداريه,محاسبه اداريه,3.0,5,36.111|55.111,1,specific,1,7.111,محاسبة إدارية,محاسبه اداريه,11.111|12.111,101,0.8811881188118812,75.38613861386139,1,1,successor,1.0,narrow_key_rank1_lineage,36.111->11.111:rank1_train_lineage|55.111->11.111:rank1_train_lineage,20231,pending,Eligible TRAIN-supported predecessor; proposal remains pending.
111,1380.111,محاسبة تكاليف1,محاسبه تكاليف#1,محاسبه تكاليف,3.0,5,36.111|55.111,1,specific,14,,,,,,,,,0,none,,none,36.111->11.111:rank1_train_lineage|55.111->11.111:rank1_train_lineage,20231,pending,No eligible in-scope predecessor candidate was found.
111,1381.111,محاسبة تكاليف2,محاسبه تكاليف#2,محاسبه تكاليف,3.0,5,36.111|55.111,1,specific,1,,,,,,,,,0,none,,none,36.111->11.111:rank1_train_lineage|55.111->11.111:rank1_train_lineage,20232,pending,No eligible in-scope predecessor candidate was found.
111,1382.111,محاسبة توحيد الأعمال,محاسبه توحيد اعمال,محاسبه توحيد اعمال,3.0,5,36.111|55.111,1,specific,1,17.111,محاسبة توحيد الأعمال,محاسبه توحيد اعمال,11.111,95,0.8842105263157894,73.32631578947368,1,1,successor,1.0,narrow_key_rank1_lineage,36.111->11.111:rank1_train_lineage|55.111->11.111:rank1_train_lineage,20223,pending,Eligible TRAIN-supported predecessor; proposal remains pending.
111,1383.111,محاسبة حكومية ومؤسسات غير ربحية,محاسبه حكوميه وموسسات غير ربحيه,محاسبه حكوميه وموسسات غير ربحيه,3.0,5,36.111|55.111,1,specific,1,6.111,محاسبة حكومية  ومؤسسات غير ربحية,محاسبه حكوميه وموسسات غير ربحيه,11.111,111,0.972972972972973,81.37837837837837,1,1,successor,1.0,narrow_key_rank1_lineage,36.111->11.111:rank1_train_lineage|55.111->11.111:rank1_train_lineage,20223,pending,Eligible TRAIN-supported predecessor; proposal remains pending.
111,1385.111,محاسبة شركات أشخاص,محاسبه شركات اشخاص,محاسبه شركات اشخاص,3.0,4,33.111|34.111|35.111|36.111|37.111|38.111|39.111|40.111|51.111|52.111|53.111|54.111|55.111|56.111,7,shared,104,3.111,محاسبة شركات الاشخاص,محاسبه شركات اشخاص,7.111|8.111|9.111|10.111|11.111|12.111|22.111,383,0.9216710182767625,73.9242819843342,1,1,successor,1.0,name_key_global,ALL_TRAIN_PRESENT_COURSES,20223,pending,Eligible TRAIN-supported predecessor; proposal remains pending.
111,1386.111,محاسبة مالية خاصة,محاسبه ماليه خاصه,محاسبه ماليه خاصه,3.0,5,36.111|55.111,1,specific,7,12.111,محاسبة مالية خاصة,محاسبه ماليه خاصه,11.111,103,0.9514563106796117,75.18446601941747,1,1,successor,1.0,narrow_key_rank1_lineage,36.111->11.111:rank1_train_lineage|55.111->11.111:rank1_train_lineage,20222,pending,Eligible TRAIN-supported predecessor; proposal remains pending.
111,1387.111,محاسبة متوسطة1,محاسبه متوسطه#1,محاسبه متوسطه,3.0,5,36.111|55.111,1,specific,17,,,,,,,,,0,none,,none,36.111->11.111:rank1_train_lineage|55.111->11.111:rank1_train_lineage,20231,pending,No eligible in-scope predecessor candidate was found.
111,1388.111,محاسبة متوسطة2,محاسبه متوسطه#2,محاسبه متوسطه,3.0,5,36.111|55.111,1,specific,1,,,,,,,,,0,none,,none,36.111->11.111:rank1_train_lineage|55.111->11.111:rank1_train_lineage,20232,pending,No eligible in-scope predecessor candidate was found.
111,1389.111,مشتقات مالية,مشتقات ماليه,مشتقات ماليه,3.0,6,37.111|52.111,1,specific,3,60.111,المشتقات المالية,مشتقات ماليه,10.111,47,0.8936170212765957,76.14893617021276,1,1,name_only_review_candidate,,name_only_rank1_lineage,37.111->10.111:rank1_train_lineage|52.111->10.111:rank1_train_lineage,20233,pending,No narrow key matched in rank-1 TRAIN-era lineage; normalized-name-only candidate requires review.
111,1394.111,مشروع التدريب المهني في إدارة الموارد البشرية,مشروع تدريب مهني في اداره موارد بشريه,مشروع تدريب مهني في اداره موارد بشريه,4.0,5,34.111|53.111,1,specific,1,,,,,,,,,0,none,,none,34.111->8.111:rank1_train_lineage|53.111->8.111:rank1_train_lineage,20232,pending,No eligible in-scope predecessor candidate was found.
111,1398.111,مشروع تخرج في المحاسبة والتدقيق,مشروع تخرج في محاسبه والتدقيق,مشروع تخرج في محاسبه والتدقيق,4.0,5,36.111|55.111,1,specific,1,25.111,مشروع  تخرج في المحاسبة والتدقيق,مشروع تخرج في محاسبه والتدقيق,11.111,70,0.9857142857142858,89.62857142857143,1,1,successor,1.0,narrow_key_rank1_lineage,36.111->11.111:rank1_train_lineage|55.111->11.111:rank1_train_lineage,20233,pending,Eligible TRAIN-supported predecessor; proposal remains pending.
111,1402.111,مشكلات محاسبية معاصرة,مشكلات محاسبيه معاصره,مشكلات محاسبيه معاصره,3.0,6,36.111|55.111,1,specific,1,18.111,مشكلات محاسبية معاصرة,مشكلات محاسبيه معاصره,11.111,104,0.9711538461538461,80.4326923076923,1,1,successor,1.0,narrow_key_rank1_lineage,36.111->11.111:rank1_train_lineage|55.111->11.111:rank1_train_lineage,20232,pending,Eligible TRAIN-supported predecessor; proposal remains pending.
111,1403.111,معايير التدقيق الدولية,معايير تدقيق دوليه,معايير تدقيق دوليه,3.0,6,36.111|55.111,1,specific,6,20.111,معايير التدقيق الدولية,معايير تدقيق دوليه,11.111,85,0.9411764705882353,73.89411764705882,1,1,successor,1.0,narrow_key_rank1_lineage,36.111->11.111:rank1_train_lineage|55.111->11.111:rank1_train_lineage,20222,pending,Eligible TRAIN-supported predecessor; proposal remains pending.
111,1405.111,مناهج البحث العلمي,مناهج بحث علمي,مناهج بحث علمي,3.0,3,33.111|34.111|35.111|36.111|37.111|38.111|39.111|40.111|51.111|52.111|53.111|54.111|55.111|56.111,7,shared,153,,,,,,,,,0,none,,none,ALL_TRAIN_PRESENT_COURSES,20232,pending,No eligible in-scope predecessor candidate was found.
111,1407.111,مهارات الدخول إلى سوق العمل,مهارات دخول الي سوق عمل,مهارات دخول الي سوق عمل,3.0,4,33.111|34.111|35.111|36.111|37.111|38.111|39.111|40.111|51.111|52.111|53.111|54.111|55.111|56.111,7,shared,1,,,,,,,,,0,none,,none,ALL_TRAIN_PRESENT_COURSES,20233,pending,No eligible in-scope predecessor candidate was found.
111,1409.111,نظرية المحاسبة,نظريه محاسبه,نظريه محاسبه,3.0,4,33.111|34.111|35.111|36.111|37.111|38.111|39.111|40.111|51.111|52.111|53.111|54.111|55.111|56.111,7,shared,52,24.111,نظرية المحاسبة,نظريه محاسبه,11.111,84,0.9880952380952381,76.73809523809524,1,1,successor,1.0,name_key_global,ALL_TRAIN_PRESENT_COURSES,20232,pending,Eligible TRAIN-supported predecessor; proposal remains pending.
111,1412.111,نظم المعلومات الإدارية,نظم معلومات اداريه,نظم معلومات اداريه,3.0,3,33.111|34.111|35.111|36.111|37.111|38.111|39.111|40.111|51.111|52.111|53.111|54.111|55.111|56.111,7,shared,91,121.111,نظم المعلومات الإدارية 1,نظم معلومات اداريه#1,7.111|8.111|9.111|10.111|11.111|12.111|22.111,531,0.8173258003766478,61.13559322033898,1,3,consolidated_into,0.715633423180593,name_stem_catalog_consolidation,ALL_TRAIN_PRESENT_COURSES,20222,pending,Eligible TRAIN-supported predecessor; proposal remains pending.
111,1412.111,نظم المعلومات الإدارية,نظم معلومات اداريه,نظم معلومات اداريه,3.0,3,33.111|34.111|35.111|36.111|37.111|38.111|39.111|40.111|51.111|52.111|53.111|54.111|55.111|56.111,7,shared,91,545.111,نظم المعلومات الإدارية,نظم معلومات اداريه,3.111,135,0.9629629629629629,72.82962962962964,2,3,consolidated_into,0.18194070080862534,name_key_global,ALL_TRAIN_PRESENT_COURSES,20222,pending,Eligible TRAIN-supported predecessor; proposal remains pending.
111,1412.111,نظم المعلومات الإدارية,نظم معلومات اداريه,نظم معلومات اداريه,3.0,3,33.111|34.111|35.111|36.111|37.111|38.111|39.111|40.111|51.111|52.111|53.111|54.111|55.111|56.111,7,shared,91,195.111,نظم المعلومات الادارية,نظم معلومات اداريه,19.111,76,0.8026315789473685,60.76315789473684,3,3,consolidated_into,0.10242587601078167,name_key_global,ALL_TRAIN_PRESENT_COURSES,20222,pending,Eligible TRAIN-supported predecessor; proposal remains pending.
111,1412.111,نظم المعلومات الإدارية,نظم معلومات اداريه,نظم معلومات اداريه,3.0,3,33.111|34.111|35.111|36.111|37.111|38.111|39.111|40.111|51.111|52.111|53.111|54.111|55.111|56.111,7,shared,91,123.111,نظم المعلومات الإدارية 2,نظم معلومات اداريه#2,7.111|8.111|9.111|10.111|11.111|12.111|22.111,16,0.8125,58.625,4,3,candidate_below_support,,name_stem_catalog_consolidation,ALL_TRAIN_PRESENT_COURSES,20222,pending,"Candidate retained for visibility, but raw TRAIN support 16 is below 20; excluded from weighting."
111,1418.111,نظم معلومات إدارة الموارد البشرية,نظم معلومات اداره موارد بشريه,نظم معلومات اداره موارد بشريه,3.0,5,34.111|53.111,1,specific,6,,,,,,,,,0,none,,none,34.111->8.111:rank1_train_lineage|53.111->8.111:rank1_train_lineage,20223,pending,No eligible in-scope predecessor candidate was found.
111,1419.111,نقود ومصارف,نقود ومصارف,نقود ومصارف,3.0,5,33.111|37.111|52.111|54.111,2,specific,2,49.111,نقود ومصارف,نقود ومصارف,10.111,48,0.9375,78.27083333333333,1,1,manual_candidate,1.0,manual,manual_exception_only,20232,pending,Manual pending proposal: the matching TRAIN course is catalogued outside the automatic rank-1 lineage scope. This exception is not generalized into a matching rule.
111,1421.111,مهارات اللغة العربية,مهارات لغه عربيه,مهارات لغه عربيه,2.0,1,40.111|41.111|42.111|44.111|45.111|46.111|47.111|48.111|49.111|50.111|51.111|52.111|53.111|54.111|55.111|56.111|57.111|58.111|59.111|60.111|61.111|64.111|65.111,16,shared,854,,,,,,,,,0,none,,none,ALL_TRAIN_PRESENT_COURSES,20231,pending,No eligible in-scope predecessor candidate was found.
111,1422.111,مهارات الحاسوب,مهارات حاسوب,مهارات حاسوب,3.0,1,40.111|41.111|42.111|44.111|45.111|46.111|47.111|48.111|49.111|50.111|51.111|52.111|53.111|54.111|55.111|56.111|57.111|58.111|59.111|60.111|61.111|64.111|65.111,16,shared,686,967.111,مهارات الحاسوب,مهارات حاسوب,1.111|2.111|3.111|4.111|5.111|6.111|7.111|8.111|9.111|10.111|11.111|12.111|13.111|21.111|22.111|24.111|25.111|26.111|27.111|29.111|30.111|31.111|33.111|34.111|35.111|36.111|37.111|38.111|39.111,9254,0.9153879403501188,70.33077588070024,1,5,consolidated_into,0.9502002258958825,name_key_global,ALL_TRAIN_PRESENT_COURSES,20231,pending,Eligible TRAIN-supported predecessor; proposal remains pending.
111,1422.111,مهارات الحاسوب,مهارات حاسوب,مهارات حاسوب,3.0,1,40.111|41.111|42.111|44.111|45.111|46.111|47.111|48.111|49.111|50.111|51.111|52.111|53.111|54.111|55.111|56.111|57.111|58.111|59.111|60.111|61.111|64.111|65.111,16,shared,686,150.111,مهارات الحاسوب 1,مهارات حاسوب#1,19.111,192,0.875,67.84895833333333,2,5,consolidated_into,0.019714549748434132,name_stem_catalog_consolidation,ALL_TRAIN_PRESENT_COURSES,20231,pending,Eligible TRAIN-supported predecessor; proposal remains pending.
111,1422.111,مهارات الحاسوب,مهارات حاسوب,مهارات حاسوب,3.0,1,40.111|41.111|42.111|44.111|45.111|46.111|47.111|48.111|49.111|50.111|51.111|52.111|53.111|54.111|55.111|56.111|57.111|58.111|59.111|60.111|61.111|64.111|65.111,16,shared,686,398.111,مهارات الحاسوب,مهارات حاسوب,18.111,149,0.8590604026845637,64.48322147651007,3,5,consolidated_into,0.015299312044357737,name_key_global,ALL_TRAIN_PRESENT_COURSES,20231,pending,Eligible TRAIN-supported predecessor; proposal remains pending.
111,1422.111,مهارات الحاسوب,مهارات حاسوب,مهارات حاسوب,3.0,1,40.111|41.111|42.111|44.111|45.111|46.111|47.111|48.111|49.111|50.111|51.111|52.111|53.111|54.111|55.111|56.111|57.111|58.111|59.111|60.111|61.111|64.111|65.111,16,shared,686,173.111,مهارات الحاسوب 2,مهارات حاسوب#2,19.111,89,0.6966292134831461,55.640449438202246,4,5,consolidated_into,0.009138515247972072,name_stem_catalog_consolidation,ALL_TRAIN_PRESENT_COURSES,20231,pending,Eligible TRAIN-supported predecessor; proposal remains pending.
111,1422.111,مهارات الحاسوب,مهارات حاسوب,مهارات حاسوب,3.0,1,40.111|41.111|42.111|44.111|45.111|46.111|47.111|48.111|49.111|50.111|51.111|52.111|53.111|54.111|55.111|56.111|57.111|58.111|59.111|60.111|61.111|64.111|65.111,16,shared,686,584.111,مهارات الحاسوب,مهارات حاسوب,15.111,55,0.9090909090909091,70.98181818181818,5,5,consolidated_into,0.0056473970633535275,name_key_global,ALL_TRAIN_PRESENT_COURSES,20231,pending,Eligible TRAIN-supported predecessor; proposal remains pending.
111,1423.111,اللغة الإنكليزية – 1,لغه انكليزيه#1,لغه انكليزيه,3.0,1,40.111|41.111|42.111|44.111|45.111|46.111|47.111|48.111|49.111|50.111|51.111|52.111|53.111|54.111|55.111|56.111|57.111|58.111|59.111|60.111|61.111|64.111|65.111,16,shared,979,956.111,اللغة الانكليزية 1,لغه انكليزيه#1,1.111|2.111|3.111|4.111|5.111|6.111|7.111|8.111|9.111|10.111|11.111|12.111|13.111|21.111|22.111|24.111|25.111|26.111|27.111|29.111|30.111|31.111|33.111|34.111|35.111|36.111|37.111|38.111|39.111,6959,0.7669205345595631,64.62796378790055,1,5,consolidated_into,0.876337992696134,name_key_global,ALL_TRAIN_PRESENT_COURSES,20231,pending,Eligible TRAIN-supported predecessor; proposal remains pending.
111,1423.111,اللغة الإنكليزية – 1,لغه انكليزيه#1,لغه انكليزيه,3.0,1,40.111|41.111|42.111|44.111|45.111|46.111|47.111|48.111|49.111|50.111|51.111|52.111|53.111|54.111|55.111|56.111|57.111|58.111|59.111|60.111|61.111|64.111|65.111,16,shared,979,830.111,اللغة الانكليزية - 1,لغه انكليزيه#1,20.111,363,0.6776859504132231,56.49586776859504,2,5,consolidated_into,0.04571212693615414,name_key_global,ALL_TRAIN_PRESENT_COURSES,20231,pending,Eligible TRAIN-supported predecessor; proposal remains pending.
111,1423.111,اللغة الإنكليزية – 1,لغه انكليزيه#1,لغه انكليزيه,3.0,1,40.111|41.111|42.111|44.111|45.111|46.111|47.111|48.111|49.111|50.111|51.111|52.111|53.111|54.111|55.111|56.111|57.111|58.111|59.111|60.111|61.111|64.111|65.111,16,shared,979,221.111,لغة انكليزية (1),لغه انكليزيه#1,16.111,241,0.9045643153526971,74.79253112033194,3,5,consolidated_into,0.030348822566427403,name_key_global,ALL_TRAIN_PRESENT_COURSES,20231,pending,Eligible TRAIN-supported predecessor; proposal remains pending.
111,1423.111,اللغة الإنكليزية – 1,لغه انكليزيه#1,لغه انكليزيه,3.0,1,40.111|41.111|42.111|44.111|45.111|46.111|47.111|48.111|49.111|50.111|51.111|52.111|53.111|54.111|55.111|56.111|57.111|58.111|59.111|60.111|61.111|64.111|65.111,16,shared,979,151.111,اللغة الانكليزية 1,لغه انكليزيه#1,19.111,229,0.6593886462882096,55.379912663755455,4,5,consolidated_into,0.028837677874323134,name_key_global,ALL_TRAIN_PRESENT_COURSES,20231,pending,Eligible TRAIN-supported predecessor; proposal remains pending.
111,1423.111,اللغة الإنكليزية – 1,لغه انكليزيه#1,لغه انكليزيه,3.0,1,40.111|41.111|42.111|44.111|45.111|46.111|47.111|48.111|49.111|50.111|51.111|52.111|53.111|54.111|55.111|56.111|57.111|58.111|59.111|60.111|61.111|64.111|65.111,16,shared,979,391.111,اللغة الإنكليزية 1,لغه انكليزيه#1,18.111,149,0.8389261744966443,65.78523489932886,5,5,consolidated_into,0.01876337992696134,name_key_global,ALL_TRAIN_PRESENT_COURSES,20231,pending,Eligible TRAIN-supported predecessor; proposal remains pending.
111,1423.111,اللغة الإنكليزية – 1,لغه انكليزيه#1,لغه انكليزيه,3.0,1,40.111|41.111|42.111|44.111|45.111|46.111|47.111|48.111|49.111|50.111|51.111|52.111|53.111|54.111|55.111|56.111|57.111|58.111|59.111|60.111|61.111|64.111|65.111,16,shared,979,893.111,اللغة الأنكليزية (1),لغه انكليزيه#1,17.111,2,0.5,26.0,6,5,candidate_below_support,,name_key_global,ALL_TRAIN_PRESENT_COURSES,20231,pending,"Candidate retained for visibility, but raw TRAIN support 2 is below 20; excluded from weighting."
