REVIEW ARTIFACT - NOT AN EQUIVALENCE MAPPING. No mapping has been created or applied. Multiple candidates per course; buckets are mixed; conflicting evidence is retained deliberately. Do not consume as a lookup table.
review_bucket,new_course_id,new_course_name,valid_rows,first_valid_semester,censored_debut,faculty_id,degrees_offered_in_valid,candidate_1_course_id,candidate_1_name,candidate_1_name_similarity,candidate_1_name_exact_normalized,candidate_1_credits_old,candidate_1_credits_new,candidate_1_credits_equal,candidate_1_requirement_type_equal,candidate_1_faculty_equal,candidate_1_degree_lineage_linked,candidate_1_planned_level_equal,candidate_1_train_rows,candidate_1_last_active_semester,candidate_1_volume_collapsed,candidate_1_post_boundary_volume_ratio,candidate_1_temporal_complementarity,candidate_1_censored_predecessor,candidate_1_signals_matched,candidate_1_signals_conflicted,candidate_2_course_id,candidate_2_name,candidate_2_name_similarity,candidate_3_course_id,candidate_3_name,candidate_3_name_similarity,reason,human_decision_required
likely_equivalent_needs_review,1271.111,برمجة التطبيقات الشبكية,13,20231,False,167.111,29.111,544.111,برمجة التطبيقات الشبكية,1.0,True,3.0,3.0,True,False,False,True,False,243,20232,False,1.2582,False,True,name_exact|credits|degree_lineage,requirement_type|faculty|planned_level|predecessor_volume_collapse|temporal_complementarity|volume_continuity,417.111,برمجة التطبيقات الشبكية,1.0,448.111,معالجة اللغات الطبيعية,0.6222,"name similarity 1.00 with degree-lineage link; unmet for confirmation: requirement_type, no uncensored temporal/enrolment corroboration (predecessor still running at full volume)",yes
unresolved,1207.111,الذكاء الصنعي المتقدم,12,20221,False,167.111,27.111,202.111,احصاء متقدم,0.6667,False,3.0,3.0,True,True,False,False,True,91,20161,False,0.0,True,False,credits|requirement_type|planned_level|temporal_complementarity|volume_continuity,name_exact|faculty|degree_lineage|predecessor_volume_collapse,412.111,مبادئ الذكاء الصنعي,0.6316,396.111,الذكاء الصنعي والشبكات العصبونية,0.6275,plausible but insufficient: no degree-lineage link to the candidate's degrees; name only 0.67 similar,yes
likely_equivalent_needs_review,1212.111,معالجة اللغات الطبيعية,12,20232,True,167.111,27.111,448.111,معالجة اللغات الطبيعية,1.0,True,3.0,3.0,True,False,False,True,False,1,,False,,False,False,name_exact|credits|degree_lineage,requirement_type|faculty|planned_level|predecessor_volume_collapse|temporal_complementarity|volume_continuity,417.111,برمجة التطبيقات الشبكية,0.6222,405.111,معالجات صغرية,0.6452,"name similarity 1.00 with degree-lineage link; unmet for confirmation: requirement_type, no uncensored temporal/enrolment corroboration (predecessor still running at full volume)",yes
unresolved,1267.111,بروتوكولات الشبكات الحاسوبية,11,20221,False,167.111,29.111,379.111,الشبكات الحاسوبية,0.7556,False,3.0,3.0,True,True,False,False,False,44,20142,False,,True,False,credits|requirement_type|temporal_complementarity,name_exact|faculty|degree_lineage|planned_level|predecessor_volume_collapse|volume_continuity,466.111,شبكات الحاسوب,0.6341,,,,plausible but insufficient: no degree-lineage link to the candidate's degrees; name only 0.76 similar,yes
unresolved,1242.111,تطوير تطبيقات الموبايل,11,20232,True,167.111,26.111,417.111,برمجة التطبيقات الشبكية,0.6222,False,3.0,3.0,True,True,False,True,False,54,20133,False,,True,False,credits|requirement_type|degree_lineage|temporal_complementarity,name_exact|faculty|planned_level|predecessor_volume_collapse|volume_continuity,544.111,برمجة التطبيقات الشبكية,0.6222,899.111,مقدمة في تطبيقات الحاسوب,0.6087,plausible but insufficient: name only 0.62 similar; debut in 20232/20233 - censored,yes
unresolved,115.111,التسويق الاستراتيجي,11,20231,False,7.111,7.111,84.111,إدارة استراتيجية,0.6452,False,3.0,3.0,True,True,True,False,False,177,20233,False,1.0083,False,True,credits|requirement_type|faculty,name_exact|degree_lineage|planned_level|predecessor_volume_collapse|temporal_complementarity|volume_continuity,200.111,ادارة استراتيجية,0.6452,153.111,التحليل الاقتصادي الجزئي,0.6047,plausible but insufficient: no degree-lineage link to the candidate's degrees; name only 0.65 similar,yes
unresolved,1206.111,النمذجة العددية,11,20232,True,167.111,27.111,16.111,المحاسبة الدولية,0.6452,False,3.0,3.0,True,True,False,False,True,77,20232,False,4.25,True,True,credits|requirement_type|planned_level|temporal_complementarity|volume_continuity,name_exact|faculty|degree_lineage|predecessor_volume_collapse,441.111,النظم الخبيرة,0.6429,59.111,المالية العامة,0.6207,plausible but insufficient: no degree-lineage link to the candidate's degrees; name only 0.65 similar; debut in 20232/20233 - censored,yes
likely_equivalent_needs_review,1214.111,النظم الخبيرة,11,20221,False,167.111,27.111,441.111,النظم الخبيرة,1.0,True,3.0,3.0,True,True,False,True,True,119,20232,False,1.331,False,True,name_exact|credits|requirement_type|degree_lineage|planned_level,faculty|predecessor_volume_collapse|temporal_complementarity|volume_continuity,563.111,علم الخلية,0.6957,898.111,النباتات الطبية,0.6429,name similarity 1.00 with degree-lineage link; unmet for confirmation: no uncensored temporal/enrolment corroboration (predecessor still running at full volume),yes
likely_equivalent_needs_review,1299.111,السلوك التنظيمي,11,20221,False,177.111,33.111|34.111,82.111,السلوك التنظيمي,1.0,True,3.0,3.0,True,True,False,True,False,144,20232,False,2.1143,False,True,name_exact|credits|requirement_type|degree_lineage,faculty|planned_level|predecessor_volume_collapse|temporal_complementarity|volume_continuity,89.111,نظريات التنظيم,0.6207,933.111,السلوك المهني,0.7857,name similarity 1.00 with degree-lineage link; unmet for confirmation: no uncensored temporal/enrolment corroboration (predecessor still running at full volume),yes
likely_equivalent_needs_review,1378.111,محاسبة المؤسسات المالية والمصرفية,11,20222,False,177.111,36.111|37.111,8.111,محاسبة المؤسسات المالية والمصرفية,1.0,True,3.0,3.0,True,True,False,True,True,152,20232,False,7.4583,False,True,name_exact|credits|requirement_type|degree_lineage|planned_level|volume_continuity,faculty|predecessor_volume_collapse|temporal_complementarity,52.111,ادارة التسويق في المؤسسات المالية والمصرفية,0.7632,12.111,محاسبة مالية خاصة,0.6957,name similarity 1.00 with degree-lineage link; unmet for confirmation: no uncensored temporal/enrolment corroboration (predecessor still running at full volume),yes
likely_equivalent_needs_review,1218.111,الدارات الإلكترونية2,10,20222,False,167.111,30.111|31.111,459.111,الدارات الإلكترونية 2,1.0,True,3.0,3.0,True,True,False,True,True,186,20232,False,0.9412,False,True,name_exact|credits|requirement_type|degree_lineage|planned_level,faculty|predecessor_volume_collapse|temporal_complementarity|volume_continuity,386.111,دارات الكترونية 2,0.9375,427.111,الدارات الكهربائية 1,0.6829,name similarity 1.00 with degree-lineage link; unmet for confirmation: no uncensored temporal/enrolment corroboration (predecessor still running at full volume),yes
unresolved,1275.111,إدارة الشبكات الحاسوبية,10,20232,True,167.111,27.111|29.111|30.111,466.111,شبكات الحاسوب,0.7333,False,3.0,3.0,True,True,False,True,False,548,20233,False,0.7071,False,True,credits|requirement_type|degree_lineage,name_exact|faculty|planned_level|predecessor_volume_collapse|temporal_complementarity|volume_continuity,453.111,الرؤية الحاسوبية,0.6452,65.111,ادارة العملات الاجنبية,0.7556,plausible but insufficient: name only 0.73 similar; debut in 20232/20233 - censored,yes
unresolved,447.111,الذكاء الصنعي المتقدم,10,20221,False,5.111,4.111,533.111,قواعد البيانات المتقدمة,0.6047,False,3.0,3.0,True,True,True,True,True,223,20233,False,3.9091,False,True,credits|requirement_type|faculty|degree_lineage|planned_level,name_exact|predecessor_volume_collapse|temporal_complementarity|volume_continuity,62.111,الادارة المالية المتقدمة,0.6818,202.111,احصاء متقدم,0.6667,plausible but insufficient: name only 0.60 similar,yes
likely_equivalent_needs_review,1343.111,أسواق العمل,10,20232,True,177.111,34.111,175.111,اسواق مالية,0.8,False,3.0,3.0,True,True,False,True,False,84,20132,False,,True,False,credits|requirement_type|degree_lineage|temporal_complementarity,name_exact|faculty|planned_level|predecessor_volume_collapse|volume_continuity,100.111,العلاقات العامة,0.6154,199.111,العلاقات العامة,0.6154,name similarity 0.80 with degree-lineage link; unmet for confirmation: uniqueness/corroboration,yes
unresolved,1213.111,مدخل إلى الرؤية الحاسوبية,9,20231,False,167.111,26.111|27.111,445.111,مدخل إلى الروبوتية,0.6977,False,3.0,3.0,True,True,False,True,False,3,,False,,False,False,credits|requirement_type|degree_lineage,name_exact|faculty|planned_level|predecessor_volume_collapse|temporal_complementarity|volume_continuity,377.111,معمارية الحاسبة 1,0.619,378.111,معمارية الحاسبة 2,0.619,plausible but insufficient: name only 0.70 similar,yes
unresolved,1340.111,أخلاقيات الاعمال,9,20221,False,177.111,34.111,100.111,العلاقات العامة,0.7097,False,3.0,3.0,True,True,False,True,True,193,20233,False,1.3516,False,True,credits|requirement_type|degree_lineage|planned_level,name_exact|faculty|predecessor_volume_collapse|temporal_complementarity|volume_continuity,80.111,الإدارة العامة,0.6,199.111,العلاقات العامة,0.7097,plausible but insufficient: name only 0.71 similar,yes
likely_equivalent_needs_review,1199.111,مشروع تخرج1,8,20232,True,167.111,26.111|27.111|30.111,539.111,مشروع التخرج 1,1.0,True,3.0,3.0,True,False,False,True,True,148,20232,False,1.7717,True,True,name_exact|credits|degree_lineage|planned_level|temporal_complementarity,requirement_type|faculty|predecessor_volume_collapse|volume_continuity,472.111,مشروع التخرج 1,1.0,488.111,مشروع التخرج 1,1.0,"name similarity 1.00 with degree-lineage link; unmet for confirmation: requirement_type, temporal corroboration censored by the VALID end date, ambiguous: a second candidate carries equal evidence",yes
unresolved,492.111,بنيان الحواسيب المتقدم,8,20231,False,5.111,5.111,510.111,بنيان الحواسيب,0.8,False,3.0,3.0,True,False,True,True,False,1165,20233,True,0.2362,False,True,credits|faculty|degree_lineage|predecessor_volume_collapse,name_exact|requirement_type|planned_level|temporal_complementarity|volume_continuity,62.111,الادارة المالية المتقدمة,0.6087,202.111,احصاء متقدم,0.6429,plausible but insufficient: requirement type differs; name only 0.80 similar,yes
likely_equivalent_needs_review,1318.111,إدارة التغيير,8,20221,False,177.111,33.111|34.111,81.111,إدارة التغيير,1.0,True,3.0,3.0,True,True,False,True,False,175,20232,False,1.8636,False,True,name_exact|credits|requirement_type|degree_lineage,faculty|planned_level|predecessor_volume_collapse|temporal_complementarity|volume_continuity,84.111,إدارة استراتيجية,0.6897,86.111,إدارة المعرفة,0.6923,name similarity 1.00 with degree-lineage link; unmet for confirmation: no uncensored temporal/enrolment corroboration (predecessor still running at full volume),yes
likely_equivalent_needs_review,1167.111,إدارة المؤسسات,7,20222,False,167.111,26.111|27.111|29.111,509.111,إدارة المؤسسات,1.0,True,2.0,2.0,True,True,False,True,False,461,20233,False,1.172,False,True,name_exact|credits|requirement_type|degree_lineage,faculty|planned_level|predecessor_volume_collapse|temporal_complementarity|volume_continuity,505.111,إدارة المشاريع,0.7143,877.111,الادارة الصناعية,0.6,name similarity 1.00 with degree-lineage link; unmet for confirmation: no uncensored temporal/enrolment corroboration (predecessor still running at full volume),yes
unresolved,1169.111,ضمان جودة البرمجيات,7,20232,True,167.111,26.111,537.111,ضمان جودة البرمجيات واختبارها,0.7917,False,3.0,3.0,True,True,False,True,True,162,20233,False,2.3293,False,True,credits|requirement_type|degree_lineage|planned_level,name_exact|faculty|predecessor_volume_collapse|temporal_complementarity|volume_continuity,422.111,هندسة البرمجيات 3,0.7222,532.111,هندسة البرمجيات,0.7647,plausible but insufficient: name only 0.79 similar; debut in 20232/20233 - censored,yes
unresolved,113.111,إدارة العلامة التجارية,7,20233,True,7.111,7.111,65.111,ادارة العملات الاجنبية,0.7727,False,3.0,3.0,True,True,True,False,True,38,20231,False,2.5,True,False,credits|requirement_type|faculty|planned_level|temporal_complementarity|volume_continuity,name_exact|degree_lineage|predecessor_volume_collapse,62.111,الادارة المالية المتقدمة,0.6522,73.111,إدارة الموارد البشرية,0.6977,plausible but insufficient: no degree-lineage link to the candidate's degrees; name only 0.77 similar; debut in 20232/20233 - censored,yes
unresolved,1208.111,تقانات إحصائية في علوم البيانات,7,20231,False,167.111,27.111,995.111,تقانة حيوية في الصيدلة,0.6038,False,2.0,3.0,False,True,False,False,False,1616,20233,False,1.1061,False,True,requirement_type,name_exact|credits|faculty|degree_lineage|planned_level|predecessor_volume_collapse|temporal_complementarity|volume_continuity,,,,,,,plausible but insufficient: no degree-lineage link to the candidate's degrees; credits differ (2.0 -> 3.0); name only 0.60 similar,yes
likely_equivalent_needs_review,1386.111,محاسبة مالية خاصة,7,20222,False,177.111,36.111,12.111,محاسبة مالية خاصة,1.0,True,3.0,3.0,True,True,False,True,True,103,20232,False,1.0909,False,True,name_exact|credits|requirement_type|degree_lineage|planned_level,faculty|predecessor_volume_collapse|temporal_complementarity|volume_continuity,8.111,محاسبة المؤسسات المالية والمصرفية,0.6957,16.111,المحاسبة الدولية,0.6897,name similarity 1.00 with degree-lineage link; unmet for confirmation: no uncensored temporal/enrolment corroboration (predecessor still running at full volume),yes
unresolved,1254.111,نظرية التحكم,6,20222,False,167.111,30.111,521.111,نظرية الحوسبة,0.72,False,3.0,3.0,True,True,False,True,False,483,20233,False,0.987,False,True,credits|requirement_type|degree_lineage,name_exact|faculty|planned_level|predecessor_volume_collapse|temporal_complementarity|volume_continuity,485.111,نظم التحكم الحديث,0.6207,487.111,نظم التحكم الرقمي,0.6207,plausible but insufficient: name only 0.72 similar,yes
likely_equivalent_needs_review,1403.111,معايير التدقيق الدولية,6,20222,False,177.111,36.111,20.111,معايير التدقيق الدولية,1.0,True,3.0,3.0,True,True,False,True,False,85,20232,False,2.625,False,True,name_exact|credits|requirement_type|degree_lineage,faculty|planned_level|predecessor_volume_collapse|temporal_complementarity|volume_continuity,23.111,التدقيق الداخلي,0.7027,44.111,مبادئ الإدارة المالية,0.6047,name similarity 1.00 with degree-lineage link; unmet for confirmation: no uncensored temporal/enrolment corroboration (predecessor still running at full volume),yes
likely_equivalent_needs_review,1418.111,نظم معلومات إدارة الموارد البشرية,6,20223,False,177.111,34.111,87.111,نظم المعلومات ومناهج البحث في إدارة الموارد البشرية,0.8056,False,3.0,3.0,True,True,False,True,True,147,20233,False,2.4348,False,True,credits|requirement_type|degree_lineage|planned_level,name_exact|faculty|predecessor_volume_collapse|temporal_complementarity|volume_continuity,88.111,الإطار القانوني والدولي لإدارة الموارد البشرية,0.6582,195.111,نظم المعلومات الادارية,0.766,name similarity 0.81 with degree-lineage link; unmet for confirmation: no uncensored temporal/enrolment corroboration (predecessor still running at full volume),yes
likely_equivalent_needs_review,1220.111,الدارات الكهربائية2,6,20231,False,167.111,31.111|49.111,428.111,الدارات الكهربائية 2,1.0,True,3.0,3.0,True,True,False,True,False,238,20232,False,0.8571,False,True,name_exact|credits|requirement_type|degree_lineage,faculty|planned_level|predecessor_volume_collapse|temporal_complementarity|volume_continuity,427.111,الدارات الكهربائية 1,0.95,459.111,الدارات الإلكترونية 2,0.7805,name similarity 1.00 with degree-lineage link; unmet for confirmation: no uncensored temporal/enrolment corroboration (predecessor still running at full volume),yes
unresolved,1257.111,الآلات الكهربائية,5,20231,False,167.111,30.111,465.111,نظرية الحقول الكهرطيسية,0.6,False,3.0,3.0,True,True,False,True,True,192,20232,True,0.3021,False,True,credits|requirement_type|degree_lineage|planned_level|predecessor_volume_collapse,name_exact|faculty|temporal_complementarity|volume_continuity,427.111,الدارات الكهربائية 1,0.8649,463.111,الاتصالات الرقمية,0.7059,plausible but insufficient: name only 0.60 similar,yes
unresolved,1260.111,التصميم بمساعدة الحاسوب,5,20221,False,167.111,30.111,380.111,البيانيات والرسم بمعونة الحاسب,0.6038,False,3.0,3.0,True,True,False,True,True,65,20102,False,,True,False,credits|requirement_type|degree_lineage|planned_level|temporal_complementarity,name_exact|faculty|predecessor_volume_collapse|volume_continuity,868.111,تصميم معدات حفر,0.6471,867.111,تصميم معدات الانتاج,0.619,plausible but insufficient: name only 0.60 similar,yes
unresolved,117.111,مشروع تخرج في التسويق,5,20232,True,7.111,7.111,25.111,مشروع  تخرج في المحاسبة والتدقيق,0.7308,False,4.0,4.0,True,True,True,False,True,70,20233,False,2.1667,False,True,credits|requirement_type|faculty|planned_level,name_exact|degree_lineage|predecessor_volume_collapse|temporal_complementarity|volume_continuity,96.111,مشروع تخرج في إدارة الموارد البشرية,0.6429,559.111,مشروع تخرج,0.6897,plausible but insufficient: no degree-lineage link to the candidate's degrees; name only 0.73 similar; debut in 20232/20233 - censored,yes
unresolved,1210.111,مدخل إلى التعلم العميق,5,20232,True,167.111,27.111,445.111,مدخل إلى الروبوتية,0.65,False,3.0,3.0,True,True,False,True,False,3,,False,,False,False,credits|requirement_type|degree_lineage,name_exact|faculty|planned_level|predecessor_volume_collapse|temporal_complementarity|volume_continuity,1019.111,مدخل الى القانون,0.6316,968.111,مدخل الى الصيدلة,0.6316,plausible but insufficient: name only 0.65 similar; debut in 20232/20233 - censored,yes
unresolved,1369.111,قانون العمل و اتفاقيات العمل الدولية,5,20223,False,177.111,34.111,61.111,العمليات المصرفية الدولية,0.6557,False,3.0,3.0,True,True,False,False,True,52,20232,False,2.2222,False,True,credits|requirement_type|planned_level,name_exact|faculty|degree_lineage|predecessor_volume_collapse|temporal_complementarity|volume_continuity,,,,,,,plausible but insufficient: no degree-lineage link to the candidate's degrees; name only 0.66 similar,yes
likely_equivalent_needs_review,1291.111,التدقيق الداخلي,5,20233,True,177.111,36.111,23.111,التدقيق الداخلي,1.0,True,3.0,3.0,True,True,False,True,True,84,20233,False,4.0,True,True,name_exact|credits|requirement_type|degree_lineage|planned_level|temporal_complementarity,faculty|predecessor_volume_collapse|volume_continuity,20.111,معايير التدقيق الدولية,0.7027,60.111,المشتقات المالية,0.6452,name similarity 1.00 with degree-lineage link; unmet for confirmation: temporal corroboration censored by the VALID end date,yes
genuinely_new,1363.111,حل المشكلات واتخاذ القرار,5,20231,False,177.111,33.111|34.111,,,,,,,,,,,,,,,,,,,,,,,,,,no TRAIN course reaches the plausibility bar on normalized name similarity in any degree,yes
unresolved,1258.111,النظم الروبوتية,4,20232,True,167.111,30.111,445.111,مدخل إلى الروبوتية,0.7273,False,3.0,3.0,True,True,False,True,False,3,,False,,False,False,credits|requirement_type|degree_lineage,name_exact|faculty|planned_level|predecessor_volume_collapse|temporal_complementarity|volume_continuity,441.111,النظم الخبيرة,0.7143,528.111,نظم التشغيل,0.6154,plausible but insufficient: name only 0.73 similar; debut in 20232/20233 - censored,yes
unresolved,1259.111,الميكانيك والآلات,4,20232,True,167.111,30.111,424.111,الأحصاء والأحتمالات,0.6286,False,3.0,3.0,True,True,False,True,False,148,20102,False,,True,False,credits|requirement_type|degree_lineage|temporal_complementarity,name_exact|faculty|planned_level|predecessor_volume_collapse|volume_continuity,837.111,ميكانيك - ديناميك,0.6,504.111,الإحصاء والاحتمالات,0.6286,plausible but insufficient: name only 0.63 similar; debut in 20232/20233 - censored,yes
unresolved,1268.111,برمجة نظم التشغيل,4,20231,False,167.111,29.111,528.111,نظم التشغيل,0.7857,False,3.0,3.0,True,True,False,True,False,183,20233,False,2.9062,False,True,credits|requirement_type|degree_lineage,name_exact|faculty|planned_level|predecessor_volume_collapse|temporal_complementarity|volume_continuity,535.111,نظم التشغيل الموزعة,0.6111,519.111,برمجة النظم,0.75,plausible but insufficient: name only 0.79 similar,yes
likely_equivalent_needs_review,1288.111,الإدارة المالية,4,20233,True,177.111,33.111|37.111,80.111,الإدارة العامة,0.8276,False,3.0,3.0,True,True,False,True,True,216,20232,False,1.4074,True,True,credits|requirement_type|degree_lineage|planned_level|temporal_complementarity,name_exact|faculty|predecessor_volume_collapse|volume_continuity,183.111,ادارة عامة,0.7619,81.111,إدارة التغيير,0.6429,name similarity 0.83 with degree-lineage link; unmet for confirmation: temporal corroboration censored by the VALID end date,yes
unresolved,1281.111,الاتصالات التسويقية المتكاملة,4,20232,True,177.111,35.111,462.111,الاتصالات التماثلية,0.625,False,3.0,3.0,True,True,False,False,True,214,20232,False,0.383,True,True,credits|requirement_type|planned_level|temporal_complementarity,name_exact|faculty|degree_lineage|predecessor_volume_collapse|volume_continuity,463.111,الاتصالات الرقمية,0.6522,94.111,السكان واقتصاديات أسواق العمل,0.6207,plausible but insufficient: no degree-lineage link to the candidate's degrees; name only 0.62 similar; debut in 20232/20233 - censored,yes
unresolved,1314.111,إدارة الأعمال الدولية,4,20232,True,177.111,33.111|35.111,197.111,ادارة المؤسسات المالية,0.6857,False,3.0,3.0,True,True,False,True,False,74,20162,False,,True,False,credits|requirement_type|degree_lineage|temporal_complementarity,name_exact|faculty|planned_level|predecessor_volume_collapse|volume_continuity,80.111,الإدارة العامة,0.6667,183.111,ادارة عامة,0.6667,plausible but insufficient: name only 0.69 similar; debut in 20232/20233 - censored,yes
unresolved,1301.111,القيادة الإدارية,4,20231,False,177.111,34.111,167.111,تنمية ادارية,0.75,False,3.0,3.0,True,True,False,True,False,94,20162,False,0.0,True,False,credits|requirement_type|degree_lineage|temporal_complementarity|volume_continuity,name_exact|faculty|planned_level|predecessor_volume_collapse,196.111,محاسبة ادارية,0.72,78.111,تطوير المهارات الإدارية,0.6154,plausible but insufficient: name only 0.75 similar,yes
unresolved,1209.111,مدخل إلى البيانات الكبيرة,3,20232,True,167.111,27.111,445.111,مدخل إلى الروبوتية,0.6512,False,3.0,3.0,True,True,False,True,False,3,,False,,False,False,credits|requirement_type|degree_lineage,name_exact|faculty|planned_level|predecessor_volume_collapse|temporal_complementarity|volume_continuity,396.111,الذكاء الصنعي والشبكات العصبونية,0.6071,481.111,التجهيزات والقياسات الكهربائية,0.6182,plausible but insufficient: name only 0.65 similar; debut in 20232/20233 - censored,yes
unresolved,1389.111,مشتقات مالية,3,20233,True,177.111,37.111,60.111,المشتقات المالية,1.0,True,3.0,3.0,True,False,False,False,False,47,20233,False,4.125,True,True,name_exact|credits|temporal_complementarity|volume_continuity,requirement_type|faculty|degree_lineage|planned_level|predecessor_volume_collapse,473.111,الاتصالات الساتلية,0.6154,462.111,الاتصالات التماثلية,0.6667,plausible but insufficient: no degree-lineage link to the candidate's degrees; requirement type differs; debut in 20232/20233 - censored,yes
unresolved,1326.111,إدارة العمليات المصرفية,3,20232,True,177.111,37.111,197.111,ادارة المؤسسات المالية,0.7556,False,3.0,3.0,True,True,False,False,True,74,20162,False,,True,False,credits|requirement_type|planned_level|temporal_complementarity,name_exact|faculty|degree_lineage|predecessor_volume_collapse|volume_continuity,66.111,ادارة المخاطر المالية والمصرفية,0.7407,73.111,إدارة الموارد البشرية,0.7273,plausible but insufficient: no degree-lineage link to the candidate's degrees; name only 0.76 similar; debut in 20232/20233 - censored,yes
unresolved,1336.111,إدارة عمليات التأمين,3,20232,True,177.111,37.111,54.111,ادارة عمليات التامين,1.0,True,3.0,3.0,True,True,False,False,True,62,20232,False,,True,True,name_exact|credits|requirement_type|planned_level|temporal_complementarity,faculty|degree_lineage|predecessor_volume_collapse|volume_continuity,56.111,ادارة الاستثمار والتمويل,0.6364,197.111,ادارة المؤسسات المالية,0.6667,plausible but insufficient: no degree-lineage link to the candidate's degrees; debut in 20232/20233 - censored,yes
unresolved,1366.111,رياضيات مالية,3,20232,True,177.111,37.111,51.111,رياضيات مالية,1.0,True,3.0,3.0,True,True,False,False,True,59,20233,False,2.5833,False,True,name_exact|credits|requirement_type|planned_level,faculty|degree_lineage|predecessor_volume_collapse|temporal_complementarity|volume_continuity,166.111,رياضيات مالية,1.0,118.111,رياضيات الأعمال,0.8462,plausible but insufficient: no degree-lineage link to the candidate's degrees; debut in 20232/20233 - censored,yes
unresolved,1367.111,سلوك المستهلك,3,20233,True,177.111,35.111,933.111,السلوك المهني,0.7,False,2.0,3.0,False,False,False,False,False,1,,False,,False,False,,name_exact|credits|requirement_type|faculty|degree_lineage|planned_level|predecessor_volume_collapse|temporal_complementarity|volume_continuity,,,,,,,plausible but insufficient: no degree-lineage link to the candidate's degrees; credits differ (2.0 -> 3.0); requirement type differs; name only 0.70 similar; debut in 20232/20233 - censored,yes
likely_equivalent_needs_review,1284.111,الإدارة الاستراتيجية,3,20233,True,177.111,33.111|35.111,84.111,إدارة استراتيجية,1.0,True,3.0,3.0,True,True,False,True,False,177,20233,False,1.0083,True,True,name_exact|credits|requirement_type|degree_lineage|temporal_complementarity,faculty|planned_level|predecessor_volume_collapse|volume_continuity,200.111,ادارة استراتيجية,1.0,80.111,الإدارة العامة,0.7059,name similarity 1.00 with degree-lineage link; unmet for confirmation: temporal corroboration censored by the VALID end date,yes
likely_equivalent_needs_review,1339.111,إنكليزي الأعمال,3,20233,True,177.111,34.111,74.111,إنكليزي الأعمال,1.0,True,3.0,3.0,True,False,False,True,False,178,20222,True,0.2292,True,False,name_exact|credits|degree_lineage|predecessor_volume_collapse|temporal_complementarity,requirement_type|faculty|planned_level|volume_continuity,118.111,رياضيات الأعمال,0.6667,214.111,الكيمياء العامة,0.6207,name similarity 1.00 with degree-lineage link; unmet for confirmation: requirement_type,yes
likely_equivalent_needs_review,1430.111,اللغة الانكليزية - 3,3,20231,False,2.111,41.111,1015.111,اللغة الانكليزية 3,1.0,True,2.0,2.0,True,True,True,True,False,912,20232,False,1.0426,False,True,name_exact|credits|requirement_type|faculty|degree_lineage,planned_level|predecessor_volume_collapse|temporal_complementarity|volume_continuity,194.111,لغة انكليزية 3,1.0,847.111,اللغة الانكليزية - 3,1.0,name similarity 1.00 with degree-lineage link; unmet for confirmation: no uncensored temporal/enrolment corroboration (predecessor still running at full volume),yes
genuinely_new,1276.111,كشف التطفل وإدارة الاختراقات,2,20232,True,167.111,29.111,,,,,,,,,,,,,,,,,,,,,,,,,,no TRAIN course reaches the plausibility bar on normalized name similarity in any degree,yes
unresolved,1321.111,إدارة التفاوض في التسويق,2,20232,True,177.111,35.111,56.111,ادارة الاستثمار والتمويل,0.6667,False,3.0,3.0,True,True,False,False,False,53,20231,False,1.7857,True,False,credits|requirement_type|temporal_complementarity,name_exact|faculty|degree_lineage|planned_level|predecessor_volume_collapse|volume_continuity,92.111,إدارة التفاوض,0.7097,62.111,الادارة المالية المتقدمة,0.625,plausible but insufficient: no degree-lineage link to the candidate's degrees; name only 0.67 similar; debut in 20232/20233 - censored,yes
unresolved,1325.111,إدارة العلاقة مع الزبائن,2,20232,True,177.111,35.111,54.111,ادارة عمليات التامين,0.6842,False,3.0,3.0,True,True,False,False,True,62,20232,False,,True,True,credits|requirement_type|planned_level|temporal_complementarity,name_exact|faculty|degree_lineage|predecessor_volume_collapse|volume_continuity,197.111,ادارة المؤسسات المالية,0.6087,80.111,الإدارة العامة,0.6,plausible but insufficient: no degree-lineage link to the candidate's degrees; name only 0.68 similar; debut in 20232/20233 - censored,yes
unresolved,1300.111,العلاقات العامة,2,20233,True,177.111,35.111,100.111,العلاقات العامة,1.0,True,3.0,3.0,True,True,False,False,True,193,20233,False,1.3516,True,True,name_exact|credits|requirement_type|planned_level|temporal_complementarity,faculty|degree_lineage|predecessor_volume_collapse|volume_continuity,199.111,العلاقات العامة,1.0,80.111,الإدارة العامة,0.7586,plausible but insufficient: no degree-lineage link to the candidate's degrees; debut in 20232/20233 - censored,yes
unresolved,1419.111,نقود ومصارف,2,20232,True,177.111,33.111,49.111,نقود ومصارف,1.0,True,3.0,3.0,True,True,False,False,True,48,20232,False,5.3333,True,True,name_exact|credits|requirement_type|planned_level|temporal_complementarity,faculty|degree_lineage|predecessor_volume_collapse|volume_continuity,168.111,نقود ومصارف,1.0,,,,plausible but insufficient: no degree-lineage link to the candidate's degrees; debut in 20232/20233 - censored,yes
unresolved,1306.111,المصارف الاسلامية,2,20233,True,177.111,37.111,53.111,المصارف الاسلامية,1.0,True,3.0,3.0,True,True,False,False,True,55,20233,False,1.2778,True,True,name_exact|credits|requirement_type|planned_level|temporal_complementarity,faculty|degree_lineage|predecessor_volume_collapse|volume_continuity,55.111,المصارف الإلكترونية,0.7778,462.111,الاتصالات التماثلية,0.6111,plausible but insufficient: no degree-lineage link to the candidate's degrees; debut in 20232/20233 - censored,yes
